question,answer,label
"Dokter, saya sering merasa cepat lelah padahal aktivitas sehari-hari tidak terlalu berat. Nafsu makan menurun dan wajah terlihat pucat menurut keluarga. Saya 32 tahun, belum pernah periksa darah. Apakah ini bisa jadi anemia? Perlukah saya cek laboratorium?","Alo, selamat siang Mudah lelah, wajah terlihat pucat dan nafsu makan berkurang dari keluhan anda ini bisa saja diduga akibat kurang darah atau anemia. Anemia merupakan gangguan darah atau kelainan hematologi yang terjadi ketika jumlah sel darah merah di dalam tubuh dibawah batas normal. Secara garis ebsar anemia terjadi akibat 3 kondisi yaitu: Produksi sel darah merah yang kurang Kehilangan darah secara berlebihan Hancurnya sel darah merah yang terlalu cepat Berdasarkan jenisnya anemia ada beragam hal namun paling umum dan sering ialah anemia akibat kekurangan zat besi hal ini terjadi akibat kurangnya asupan zat besi dalam makanan. Untuk kondisi anda bisa tangani secara mandiri terlebih dahulu dengan cara: Konsumsi suplemen penambah darah Meningkatkan asupan zat besi Konsumsi makanan kaya vitamin c karena vitamin ini dapat meningkatkan penyerapan zat besi Batasi minuman seperti kopi dan teh Makan dengan teratur jika tidak nafsu bisa makan dengan porsi kecil tapi sering Tidur yang cukup 7-9 jam tiap malam Minum air putih 8-10 gelas dalam sehari minimal Jika dalam 1 minggu tidak ada perbaikan atau keluhan anda alami semakin berat maka bisa temui dokter secara langsung untuk mendapatkan pemeriksaan lebih lanjut seperti cek darah sehingga bisa ditangani dengan tepat. Semoga dapat membantu",anemia
"Dok, mau tanya. Ibu saya 60 tahun didiagnosis anemia akibat gagal ginjal kronis. Belakangan sering lemas dan sesak nafas. Apakah anemia pada pasien gagal ginjal memang sering terjadi dan bagaimana penanganannya?","Alo, terima kasih atas pertanyaannya. Saya memahami kekhawatiran Anda, apalagi melihat ibu sering lemas dan sesak napas setelah didiagnosis anemia akibat gagal ginjal kronis. Kondisi ini memang cukup sering terjadi pada pasien dengan gangguan ginjal. Anemia pada gagal ginjal kronis sangat umum terjadi karena ginjal yang rusak tidak lagi mampu memproduksi hormon eritropoietin secara cukup. Hormon ini berperan penting dalam merangsang sumsum tulang untuk membentuk sel darah merah. Akibatnya, produksi sel darah merah menurun dan tubuh kekurangan oksigen, sehingga timbul gejala seperti lemas, mudah lelah, dan sesak napas. Penanganan anemia pada pasien gagal ginjal biasanya meliputi beberapa langkah berikut: Pemberian suplemen zat besi jika ditemukan kekurangan zat besi Terapi hormon eritropoietin buatan (ESA) untuk merangsang pembentukan sel darah merah Transfusi darah, bila anemia sangat berat atau gejala sudah sangat mengganggu Mengatasi faktor lain yang memperberat anemia, misalnya infeksi, kekurangan vitamin B12 atau asam folat Selain itu, penting untuk tetap menjalani pengobatan dan kontrol rutin terkait gagal ginjal, serta mengikuti anjuran dokter mengenai diet dan asupan cairan. Segera bawa ibu ke dokter atau fasilitas kesehatan jika: Lemas dan sesak napas semakin berat Terjadi pingsan, jantung berdebar hebat, atau pucat yang mencolok Ada keluhan lain seperti nyeri dada atau penurunan kesadaran Sebaiknya konsultasikan secara rutin dengan dokter spesialis penyakit dalam atau dokter ginjal (nefrolog) untuk pemantauan dan penyesuaian terapi anemia serta gagal ginjal ibu Anda. Semoga ibu Anda lekas membaik dan tetap semangat menjalani pengobatan. Jika ada pertanyaan lebih lanjut, Anda dapat berkonsultasi langsung melalui aplikasi ALODOKTER. Semoga jawaban ini membantu!",anemia
"Hai, Dok. Saya perempuan usia 28 tahun, belakangan ini sering merasa cepat capek walau aktivitasnya biasa aja, terus wajah juga kelihatan pucat. Selain itu, saya juga gampang pusing, terutama kalau bangun dari duduk atau berdiri terlalu cepat. Beberapa minggu terakhir, saya juga merasa jantung sering berdebar-debar, apalagi kalau lagi naik tangga atau jalan agak cepat. Saya baca-baca katanya bisa jadi karena kekurangan zat besi. Apa benar kekurangan zat besi bisa menyebabkan gejala kayak gini? Kalau iya, seberapa bahaya efek sampingnya kalau dibiarkan terus? Saya belum sempat periksa darah karena masih nunggu cuti, tapi jadi kepikiran terus karena makin sering ngerasa lemas akhir-akhir ini.","Alo, selamat siang Zat besi merupakan komponen utama hemoglobin dalam sel darah merah dan berfungsi mengikat oksigen untuk diedarakan ke seluruh tubuh. Selain itu zat besi juga berperan dalam menjaga daya tahan tubuh itulah sebabnya tanda kekurangan zat besi berupa tubuh lemas dan lebih rentan terserang penyakit. Ada beberapa gejala awak kekurangan zat besi seperti: Mudah lelah Sakit kepala atau pusing berputar Jantung berdebar Sulit berkontraksi atau berpikir Selain akibat kekurangan zat besi keluhan anda alami juga bisa akibat hipoglikemia atau kadar gula darah rendah dan hipotensi atau kurang darah. Untuk kondisi anda bisa tangani secara mandiri dengan cara: Minum air putih 2 liter sehari setidaknya Makan dengan teratur konsumsi makanan kaya zat besi dan vitamin c sepertikacang-kacangan, daging merah tanpa lemak,hati ayamatau sapi, ikan, tahu dan tempe,buah segarmaupun kering, serta sayuran hijau berdaun gelap, seperti bayam Tidur yang cukup 7-9 jam tiap malam Saat pusing segera istirahat Hindari ubah posisi mendadak sebaiknya secara perlahan Jika sudah melalukan tips diatas tidak membantu juga anda bisa temui dokter secara langsung untuk mendapatkan pemeriksaan lebih lanjut sehingga bisa diatasi dengan tepat. Semoga dapat membantu",anemia
"Dok, saya akhir-akhir ini sering merasa cepat capek padahal aktivitas saya biasa saja, hanya kerja kantoran. Kadang jantung saya juga berdebar saat naik tangga atau habis jalan sedikit cepat. Saya juga mudah ngos-ngosan dan kadang pusing ringan. Padahal saya tidak sedang sakit dan tidur saya cukup. Apakah ini bisa jadi gejala anemia atau masalah jantung?","Alo, selamat pagi Lelah paling sering terjadi akibat kecapean dan kurang tidur atau istirahat, namun selain akibat hal tersebut mudah lelah dan disertai gejala lain berupa pusing dan jantung berdebar bisa disebabkan oleh beragam hal lain seperti: Anemia atau kurang darah Sindrom kelelahan kronis Gangguan psikis seperti gangguan kecemasan Mengalami penyakit tiroid Diatas adalah beberapa kemungkinan penyebab yang bisa anda alami namun untuk memastikannya diperlukan pemeriksaan lebih lanjut ke dokter. Namun sebelum ke dokter anda bisa tangani keluhan anda ini secara mandiri terlebih dahulu dengan cara: Konsumsi makanan bergizi seimbang Batasi konsumsi kafein dan alkohol Konsumsi air putih 8-10 gelas dalam sehari Kelola stres dengan baik seperti melakukan meditasi, yoga dan hobi anda Tidur yang cukup 7-9 jam tiap malam Olahraga rutin setidaknya 15-30 menit sehari Jika sudah melakukan diatas, anda tetap merasa keluhan atau semakin berat maka anda bisa temui dokter secara langsung untuk mendapatkan pemeriksaan dan penanganan lebih lanjut sehingga bisa ditangani lebih tepat. Semoga dapat membantu",anemia
"Selamat pagi dokter. Saya perempuan 30 tahun, sedang hamil 5 bulan, dan hasil lab menunjukkan Hb saya 9. Apakah anemia pada ibu hamil trimester kedua berbahaya untuk janin? Apa yang harus saya lakukan?","Selamat pagi, terima kasih atas pertanyaannya. Saya memahami kekhawatiran Anda setelah mengetahui kadar Hb (hemoglobin) rendah saat sedang hamil, apalagi di trimester kedua. Kondisi ini memang cukup sering dialami oleh ibu hamil. Hemoglobin (Hb) adalah protein dalam sel darah merah yang berfungsi membawa oksigen ke seluruh tubuh, termasuk ke janin. Pada kehamilan, kebutuhan zat besi dan nutrisi lain meningkat, sehingga ibu hamil memang lebih rentan mengalami anemia. Nilai Hb 9 g/dL tergolong anemia ringan sampai sedang pada ibu hamil, karena batas normal umumnya di atas 11 g/dL. Anemia pada ibu hamil, terutama jika tidak ditangani, dapat berdampak pada kesehatan ibu dan janin. Beberapa risiko yang bisa terjadi antara lain kelelahan, daya tahan tubuh menurun, bayi lahir prematur, berat badan lahir rendah, hingga gangguan pertumbuhan janin. Namun, dengan penanganan yang tepat, risiko ini bisa dikurangi. Langkah-langkah yang bisa Anda lakukan: Konsumsi suplemen zat besi sesuai anjuran dokter, biasanya diminum setiap hari. Perbanyak makanan kaya zat besi seperti daging merah, hati ayam, ikan, sayuran hijau (bayam, brokoli), kacang-kacangan, dan telur. Konsumsi buah-buahan kaya vitamin C (jeruk, stroberi, jambu biji) untuk membantu penyerapan zat besi. Hindari minum teh atau kopi bersamaan dengan makan atau minum suplemen zat besi karena dapat menghambat penyerapan. Tetap lakukan kontrol kehamilan secara rutin agar kondisi Anda dan janin terus terpantau. Segera konsultasikan ke dokter kandungan jika Anda mengalami: Lemas berlebihan, berdebar-debar, sesak napas, atau pusing yang berat Tidak ada perbaikan setelah mengonsumsi suplemen dan memperbaiki pola makan Keluhan lain yang mengganggu aktivitas harian Tetap tenang, Bu. Dengan pengelolaan yang baik, anemia pada ibu hamil biasanya dapat diatasi dan tidak membahayakan janin. Jangan ragu untuk berkonsultasi lebih lanjut dengan dokter kandungan Anda melalui aplikasi ALODOKTER jika ada pertanyaan atau keluhan lain. Semoga jawaban ini membantu!",anemia
"Dok, saya mau konsultasi. Akhir-akhir ini saya sering merasa pusing yang disertai kunang-kunang, terutama saat bangun dari duduk atau saat terlalu lama berdiri. Kadang disertai rasa lemas dan penglihatan agak kabur beberapa detik. Saya juga sedang banyak pikiran dan tidur tidak teratur karena pekerjaan. Sebenarnya saya jadi agak khawatir, ini hanya karena kelelahan biasa atau ada kemungkinan gangguan kesehatan lain seperti tekanan darah rendah atau masalah mata ya? Soalnya kondisi ini cukup sering terjadi belakangan ini dan mulai mengganggu aktivitas saya sehari-hari.","Alo, selamat sore Kumpulan keluhan anda alami dapat disebabkan oleh beragam hal penyebab seperti: Hipotens i atau tekanan darah rendah Anemia atau kurang darah Hipoglikemia atau kadar gula darah menurun Kelelahan atau kurang tidur Gangguan pada mata Untuk menegakan diagnosis suatu penyakit diperlukannya pemeriksaan secara langsung ke dokter ya, untuk kondisi anda dari pada self diagnosis sebaiknya temui dokter secara langsung saja agar dilakukan berebagai pemeriksaan dengan begitu bisa dipastikan penyebabnya sehingga bisa ditangani dengan tepat. Namun sebelum ke dokter anda juga bisa atasi keluhan anda ini secara mandiri dengan cara: Konsumsi air putih lebih banyak setidaknya 2 liter sehari Tidur yang cukup 7-9 jam tiap malam Makan dengan teratur dan konsumsi makanan bergizi Konsumsi suplemen penambah darah Hindari paparan terang redupkan pencahayaan dari layar hp dan hindari terlalu lama menatap layar Saat pusing segera duduk atau berbaring Hindari mengubah posisi secara mendadak sebaiknya ubah posisi dengan perlahan Jika keluhan ini tidak membaik dengan penanganan mandiri maka anda bisa temui dokter secara langsung untuk mendapatkan penanganan lebih lanjut. Semoga dapat membanti",anemia
"Alodokter mau bertanya. Saya sedang semangat-semangatnya ikut kegiatan sosial, dan minggu depan ada acara donor darah di kampus. Tapi saya jadi ragu karena beberapa bulan terakhir saya sering begadang dan pola makan juga agak berantakan. Kadang juga sempat anemia ringan waktu cek darah terakhir. Saya juga baru selesai menstruasi seminggu lalu. Saya bingung, dengan kondisi seperti ini saya masih boleh donor darah nggak ya? Apa aja sih syarat pastinya supaya saya bisa donor tanpa membahayakan diri sendiri atau orang lain? Mohon sarannya dok","Alo, selamat malam Donor darah merupakan aktivitas memberikan atau menyumbangkan darah secara sukarela, darah kerap dibutuhkan oleh orang yang mengalami luka berat atau menderita penyakit tertentu seperti anemia, hemofilia, leukimia hingga kanker darah. Sayangnya tidak semua orang bisa mendonorkan darahnya, agar proses donor darah bisa berjalan lancar dan aman, baik bagi pendonor maupun penerima darah ada beberapa syarat yang harus dipenuhi oleh si pendonor seperti: Berusia 17-60 tahun Memiliki berat badan minimal 45 kg Memiliki tekanan darah normal atau berkisar antara 90/60 -150/80 mmHg Memiliki kadar hemoglobin sekitar 12,5-17 g/dL dan tidak lebih dari 20 g/dL Jarak waktu donor darah terakhir minimal 3 bulan atau 12 minggu Tidak sedang hamil dan tidak menyusui Bersedia menyumbangkan darah secara sukarela dengan menyetujui informed consert Pendonor harus kondisi sehat dan sedang tidak sakit Jadi untuk kondisi anda selama memeneui syarat diatas anda boleh untuk lakuakn donor darah. Sebaiknya juga sebelum melakukan donor darah, pastikan kondisi tubuh anda sedang sehat, untuk menjaga kualitas darah sebelum donor darah hindari konsumsi makanan berlemak dan usahakan untuk mencukupi asupan protein, vitamin c, dan zat besi, selain itu jangan lupa pula untuk minum air putih yang banyak, anda juga disarankan untuk tidak melakukan aktivitas berat dan tidak konsumsi minuman keras 1 hari sebelum melakukan donor darah. Semoga dapat membantu",anemia
"Pagi, Dok. Saya baru aja cek darah karena belakangan ini gampang capek, pusing, dan sering ngerasa lemes walaupun udah makan cukup. Hasilnya katanya kadar hemoglobin saya 10,5 g/dL. Katanya sih normal itu harusnya di atas itu, tapi saya bingung, normalnya kadar hemoglobin itu berapa sih? Dan kalau terlalu rendah, bisa pengaruh ke apa aja? Saya juga jadi khawatir karena menstruasi saya termasuk deras dan lama, apa itu bisa jadi penyebabnya?","Alo, selamat pagi Hemoglobin merupakan komponen dalam sel darah merah yang berperan penting untuk mengikat oksigen dalam darah. Ketika tubuh kekurangan hemoglobin maka akan terjadi anemia yang dapat menimbulkan sejumlah keluhan dan gangguan kesehatan. Agar dapat berfungsi dengan baik kadar hemoglobin dalam darah harus berada dalam kisaran normal dimana kadar Hb normal untuk laki-laki dewasa ialah 13 g/dl sedangkan kadar Hb normal wanita dewasa ialah 12 g/dl. Jadi untuk kondisi anda kadar Hb rendah yang mengindikasikan mengalam i anemia atau kurang darah penyebabnya paling sering akibat kekurangan zat besi selain itu juga bisa akibat kekuranagn vitamin B12 dan asam folat. Kekurangan darah ini paling umum salah satunya banyak kehilangan darah seperti darah menstruasi yang banyak dan lama. Untuk kondisi anda anemia ini bisa diatasi dengan konsumsi makanan kaya zat besi, vitamin c, asam folat dan vitamin B12 serta konsumsi suplemen penambah darah yang bisa anda beli bebas di apotik. Jika anda mengalami menstruasi yang banyak dan lama lebih dari 7 hari sebaiknya temui dokter kandungan untuk mendapatkan pemeriksaan dan penanganan lebih lanjut dengan begitu anemia anda bisa di cegah jika memang ini penyebabnya. Semoga dapat membantu",anemia
"Dok, saya baru aja cek darah dan hasilnya Hb saya cuma 9,5 padahal belakangan ini saya ngerasa gampang capek, pusing, sama lemes terus walaupun udah istirahat cukup. Saya jadi agak khawatir karena aktivitas saya padat banget dan butuh stamina. Saya pengin coba atasi dulu dari makanan sebelum minum suplemen. Kira-kira makanan apa aja yang bisa bantu ningkatin kadar Hb secara alami dan cepat? Apa harus fokus ke makanan hewani aja, atau sayur-sayuran juga bisa bantu?","Alo, selamat siang Untuk kondisi anda alami disebut dengan anemia ia yaitu kurang darah dimana jumlah sel darah merah dalam tubuh rendah dan tidak berfungsi dengan baik sehingga kondisi ini membuat tubuh tidak mendapat cukup oksigen sehingga kulit akan terlihat lebih pucat dan tubuh merasa mudah lelah. Anemia merupakan gangguan darah atau kelainan hematologi yang terjadi ketika jumlah sel darah merah atau hemoglobin dalam tubuh berada di bawah batas normal. Secara garis besar anemia terjadi akibat tiga kondisi berikut ini seperti: Produksi sel darah merah yang kurang Kehilangan darah secara berlebihan Hancurnya sel darah merah yang terlalu cepat Untuk mengatasi anemia bisa anda lakukan secara mandiri terlebih dahulu dengan cara konsumsi makanan kaya zat besi, vitamin c, asam folat dan vitamin B12 seperti sayuran hijau, buah-buahan, susu dan produk turunannya, buah kaya vitamin c. Selain itu bisa dibantu dengan konsumsi suplemen penambah darah jika dari makanan saja takutnya tidak cukup. Sertai juga dengan konsumsi makanan bergizi lainnya, minum air putih yang cukup dan istirahat yang cukup. Jika penanganan mandiri tidak membantu, maka anda bisa temui dokter secara langsung untuk mendapatkan pemeriksaan dan penanganan lebih lanjut. Semoga dapat membantu",anemia
"Dok, saya baru aja periksa darah karena belakangan ini sering ngerasa lemes, cepat capek padahal aktivitas biasa aja, dan kadang suka pusing ringan. Hasilnya HB saya ternyata di bawah normal, padahal saya pikir selama ini pola makan saya udah lumayan sehat, makan sayur dan lauk juga tiap hari. Saya cewek, usia 29 tahun. Belakangan juga menstruasi saya agak banyak dibanding biasanya, bisa sampai seminggu lebih. Saya jadi agak khawatir, sebenarnya HB rendah itu bisa bahaya nggak sih? Terus biasanya penyebabnya apa aja dan apa yang harus saya lakukan biar HB-nya bisa naik lagi? Haruskah saya minum suplemen zat besi atau cukup dari makanan aja?","Alo, selamat sore Hemoglobin (Hb) merupakan komponen dalam sel darah merah yang berperan penting untuk meningkatkan oksigen dalam darah. Ketika tubuh kekurangan hemoglobin maka akan terjadi anemia yang dapat menimbulkan sejumlah keluhan dan gangguan kesehatan seperti lemas, pusing, pucat, sesak napas dan lainnya. Seeorang dikatakan mengalami kekurangan hemoglobin apabila adar Hb lebih rendah dari batas normal. Kekurangan hemoglobin dapat disebabkan oleh sejumlah penyakit yang mengakibatkan kadar sel darah merah dalam tubuh berkurang dimana kondisi tersebut terjadi karena tiga hal yaitu: Produksi Hb menurun penyebab paling sering ialah mengalami anemia defisiensi besi Kelainan pada hemoglobin Tubuh kehilangan darah akibat pendarahan menstruasi berat salah satunya Untuk mengatasi kekurangan kadar Hb seecara mandiri yang bisa dilakukan secara mandiri ialah: Meningkatkan asupan zat besi, vitamin B12 dan folat yang dimana dari makanan bisa didapat dari hati sapi atau hati ayam, daging, makanan laut, sayuran hijau, kacamh-kacangan, serta sereal selain itu sertakan konsumsi makanan mengandung vitamin c karena vitamin c dapat membantu penyerapan zat besi Takutnya dari makanan tidak terpenuhi sebaiknya anda konsumsi juga suplemen penambah darah yang bisa anda beli bebas di apotik, sebaiknya pilih suplemen penambah darah ada kandungan zat besi, vitamin B12 dan asam folat Konsumsi air putih 2 liter sehari Istirahat yang cukup Jika sudah melakukan tips diatas, namun keluhan anda tidak membaik juga, anda bisa melakukan pemeriksaan ulang untuk cek hb anda jika makin rendah atau tidak ada peningkatan anda bisa temui dokter penyakit dalam untuk mendapatkan pemeriksaan dan penanganan lebih lanjut. Semoga dapat membantu",anemia
"Saya mau donor darah, tp pas di cek Hb nya 8.6 rendah banget dan gak dibolehin donor. Kata dokter saya anemia, tapi saya belum dijelaskan lebih lanjut jenisnya apa. Yang saya rasain akhir-akhir ini memang sering lemas, gampang capek, dan kalau berdiri mendadak suka pusing. Masalahnya, minggu depan saya ada acara penting yang butuh banyak tenaga dan nggak bisa ditunda. Saya pengin tahu, apa ada cara yang bisa bantu menaikkan HB saya dengan cepat tapi tetap aman? Saya juga lagi coba makan makanan yang katanya tinggi zat besi, tapi nggak tahu seberapa cepat efeknya. Apa saya perlu suplemen tertentu atau bahkan infus darah?","Alo, selamat pagi Anemia merupakan kondisi ketika jumlah sel darah merah dalam tubuh rendah. Kadar Hb normal setiap orang berbeda-beda tergantung usia dan jenis kelain. Untuk orang dewasa pria kadar Hb nomral ialah 13 g/dl sedangkan wanita ialah 12 g/dl. Anemia terjadi ketika tubuh kekurangan sel darah merah sehat atau hemoglobin akibatnya kadar oksigen di dalam darah berkurang dan sel-sel dalam tubuh juga tidak mendapatkan cukup oksigen hal ini dapat menganggu fungsi orgsan secara menyeluruh. Secara garis besar anemia terjadi akibat tiga kondisi berikut seperti: Produsi sel darah merah yang kurang Kehilangan darah secara berlebihan Hancurnya sel darah merah yang terlalu cepat Jenis anemia paling sering ialah kekurangan zat besi. Maka untuk kondisi anda bisa atasi secara mandiri dengan cara konsumsi makanan yang kaya zat besi, selain itu juga bisa serta konsumsi makanan kaya vitamin B12 dan asam folat serta vitamin c untuk membantu penyerapan zat besi. Namun untuk lebih cepatnya bisa konsumsi suplemen penambah darah yang bisa anda beli bebas pilih suplemen yang ada semua kandungan vitamin dan mineral tersebut. Jika gejala anda alami tidak membaik juga maka anda bisa temui dokter penyakit dalam secara langsung untuk mendapatkan pemeriksaan dan penanganan lebih lanjut. Semoga dapat membantu",anemia
"Dok, sudah beberapa minggu ini saya sering merasa telapak kaki dingin, terutama saat malam hari sebelum tidur. Padahal suhu di ruangan nggak terlalu dingin, dan badan saya juga terasa hangat, cuma bagian telapak kaki aja yang dingin seperti es. Kadang bikin susah tidur juga karena nggak nyaman. Saya coba pakai kaus kaki tebal tapi tetap aja dingin, cuma agak berkurang sedikit. Saya nggak punya riwayat diabetes atau masalah peredaran darah yang saya tahu. Kira-kira ini normal nggak ya, atau ada hal medis tertentu yang perlu saya periksa lebih lanjut?","Alo, selamat siang Kaki dingin wajar dialami jika disebabkan oleh paparan suhu dingin seperti pada saat malam hari atau saat berada di dalam ruangan ber AC. Kaki dingin yang terjadi sesekali dan bersifat sementera tidak perlu dikhawatirikan hal ini sebagai respon alami tubuh untuk mengatur suhu tubuh. Namun kaki dingin yang terjadi terus menerus kondisi ini bisa menjadi tanda bahwa tubuh anda memiliki sirkulasi yang kurang baik hal ini bisa disebabkan karena tubuh yang kurang aktif bergerak misalnya duduk di kursi sepanjang hari atau terlalu banyak tidur. Gaya hidup tidak sehat juga bisa menjadi pemicu seperti merokok. Selain itu ada juga beberapa kondisi penyakit tertentu yang menyebabkan kaki dingin seperti: Anemia atau kurang darah Diabetes Sindrom raynuad yang merupakan kondisi diman aliran darah menuju jari tangan, kaki, telinga atau hidung menjadi sangat berkutang akibat penyempitan pembuluh darah Usia lanjut dimana pada usia ini cenderung kehilangan kemampuan untuk mengatur suhu tubuh dengan baik Untuk kondisi anda bisa tangani terlebih dahulu secara mandiri seperti: Minum air putih 2 liter sehari Makan dengan teratur dan bergizi Pastikan suhu kamar tidak terlalu dingin Kenakan kaos kaki, pakain yang panjang dan selimut tebal saat tidur Waktu malam hari sebaiknya konsumsi makanan dan minuman hangat Jika sudah melaukan tips diatas, kaki dingin tetap anda rasakan walau suhu sedang panas, disertai kaki pucat atau biru, maka anda bisa temui dokter secara langsung untuk mendapatkan pemeriksaan dan penanganan lebih lanjut. Semoga dapat membantu",anemia
"Dok, Anak saya usia 6 tahun akhir-akhir ini kelihatan lebih lemas dari biasanya, cepat capek kalau habis main, dan wajahnya juga agak pucat. Saya sempat baca kalau bisa jadi itu tanda kurang darah atau anemia. Tapi saya belum berani kasih suplemen apa-apa karena takut nggak cocok. Saya pengen coba dari makanan dulu aja, tapi bingung makanan apa yang bagus untuk bantu menaikkan kadar hemoglobin anak. Kira-kira, makanan penambah darah apa aja ya yang aman dan efektif untuk anak seusia dia?","Alo, selamat siang Makanan penambah darah bermanfaat untuk mencegah dan mengatasi kurang darah atau anemia. Makanan penambah darah biasanya mengandung zat besi yaitu mineral utama yang berperan dalam pembentukan hemoglobin dimana hemoglobin ini bertugas membawa oksigen ke seluruh tubuh agar organ bisa berfungsi dengan baik. Jika kebutuhan zat besi tidak tercukupi produksi hemoglobin akan menurun dan tubuh beresiko megalami anemia defesiensi zat besi. Setiap orang memiliki kebutuhan zat besi yang berbeda-beda, tergantung usia, jenis kelamin dan kondisi kesehatannya. Kebutuhan zat besi untuk anak-anak sekitar 10 mg. Kebutuhan ini bisa dipenuhi dengan konsumsi makanan penambah darah yang kaya zat besi seperti: Daging merah dan unggas Makanan laut seperti tiram, kerang, kepiting dan udang Sayuran berwarna hijau seperti bayam, brokoli, sawi dan lainnya Bijian seperti biji bunga matahari Kacang-kacangan seperti almond, mete, kedelai, pinus Sereal Telur Selain konsumsi makanan diatas dianjurkan juga untuk memperbanyak konsumsi makanan mengandung vitamin C seperti jeruk, melon, tomat dan lainnya yang bertujuan untuk meningkatkan penyerapan zat besi dalam tubuh. Pada umumnya suplemen zat besi khusus untuk anak ada kok yang bisa anda dapatkan di apotik ya. Semoga dapat membantu",anemia
